mirna,contrast,test,n_group_a,n_group_b,log2fc,pvalue,padj,direction
novel_miR_1863,case_after_vs_before,paired_t,10,10,0.3643793214498103,0.46396567734420935,0.7531633675482728,up_after
novel_miR_1870,case_after_vs_before,paired_t,10,10,-1.3102051709619165,0.18994691631752694,0.6723590519330823,down_after
novel_miR_1871,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1873,case_after_vs_before,paired_t,10,10,-0.48564261617460297,0.3715845838813405,0.6910604782033611,down_after
novel_miR_1880,case_after_vs_before,paired_t,10,10,0.028420298062750905,0.9440715375496972,0.9859730194454414,up_after
novel_miR_1889,case_after_vs_before,paired_t,10,10,0.13407535480144683,0.7206319175776271,0.8964477914641527,up_after
novel_miR_1892,case_after_vs_before,paired_t,10,10,0.2883741026680484,0.4895438726859723,0.7639423877138883,up_after
novel_miR_1897,case_after_vs_before,paired_t,10,10,-0.14607323296347188,0.7861578074291413,0.9250244123652148,down_after
novel_miR_1898,case_after_vs_before,paired_t,10,10,-1.2767308120375698,0.20187582421650965,0.6723590519330823,down_after
novel_miR_1902,case_after_vs_before,paired_t,10,10,0.011603372412785706,0.9678852241168683,0.9901048114473749,up_after
novel_miR_1904,case_after_vs_before,paired_t,10,10,-0.2048138861918792,0.4335206007390825,0.7306232212153372,down_after
novel_miR_1905,case_after_vs_before,paired_t,10,10,-0.10869346331709524,0.7203754544916479,0.8964477914641527,down_after
novel_miR_1907,case_after_vs_before,paired_t,10,10,-0.007602510348647095,0.9920976276968776,0.9946475415417492,down_after
novel_miR_1911,case_after_vs_before,paired_t,10,10,-0.022918983750878474,0.884062021616653,0.9646544377755191,down_after
novel_miR_1916,case_after_vs_before,paired_t,10,10,-0.22554181817254135,0.5827275089663471,0.8054074999857452,down_after
novel_miR_1917,case_after_vs_before,paired_t,10,10,-0.13168263746799277,0.8505498422746434,0.9561175825367838,down_after
novel_miR_1919,case_after_vs_before,paired_t,10,10,-0.8564003201288344,0.5684393700450698,0.8005581014288341,down_after
novel_miR_192,case_after_vs_before,paired_t,10,10,0.9858812916928663,0.02838326802210875,0.6723590519330823,up_after
novel_miR_1921,case_after_vs_before,paired_t,10,10,0.3233449685306943,0.6520515932246054,0.861268218831696,up_after
novel_miR_1923,case_after_vs_before,paired_t,10,10,-0.012106850485555088,0.9829444985658236,0.9946475415417492,down_after
novel_miR_193,case_after_vs_before,paired_t,10,10,-0.842585139424585,0.025527402486078675,0.6723590519330823,down_after
novel_miR_1931,case_after_vs_before,paired_t,10,10,0.06841604330467795,0.34343639613791355,0.6723590519330823,up_after
novel_miR_1934,case_after_vs_before,paired_t,10,10,-0.49906612462187033,0.4714684670267998,0.7533519370910843,down_after
novel_miR_1938,case_after_vs_before,paired_t,10,10,-0.1292048538912542,0.873862934322255,0.9645381350170035,down_after
novel_miR_1946,case_after_vs_before,paired_t,10,10,0.5693103539928872,0.38566520179523944,0.6997248123776819,up_after
novel_miR_1948,case_after_vs_before,paired_t,10,10,-0.44687743482654907,0.4979019401137744,0.7639423877138883,down_after
novel_miR_1949,case_after_vs_before,paired_t,10,10,-1.2870804901164936,0.09159312156423807,0.6723590519330823,down_after
novel_miR_1955,case_after_vs_before,paired_t,10,10,0.21841892051284462,0.7662529822906156,0.9208261297429836,up_after
novel_miR_1962,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1966,case_after_vs_before,paired_t,10,10,0.7780609322958493,0.3127018564822417,0.6723590519330823,up_after
novel_miR_1968,case_after_vs_before,paired_t,10,10,-0.2507449831224351,0.6120325956564356,0.8323676395965643,down_after
novel_miR_1971,case_after_vs_before,paired_t,10,10,-0.5989789750170131,0.5430831110218339,0.7849235393930236,down_after
novel_miR_1977,case_after_vs_before,paired_t,10,10,0.1279293442788127,0.6215098083857598,0.8412660103787806,up_after
novel_miR_1979,case_after_vs_before,paired_t,10,10,-0.5944398920499265,0.4732013131682913,0.7533519370910843,down_after
novel_miR_198,case_after_vs_before,paired_t,10,10,-0.6972264320403097,0.4557673229575123,0.7483716980219739,down_after
novel_miR_1982,case_after_vs_before,paired_t,10,10,-0.2507449831224351,0.6120325956564356,0.8323676395965643,down_after
novel_miR_1984,case_after_vs_before,paired_t,10,10,-1.0272027173848728,0.21240764942279924,0.6723590519330823,down_after
novel_miR_1985,case_after_vs_before,paired_t,10,10,0.34728261676953653,0.5792617327670173,0.8050286726971381,up_after
novel_miR_1986,case_after_vs_before,paired_t,10,10,-0.3431889493925855,0.5000705474522427,0.7639423877138883,down_after
novel_miR_1989,case_after_vs_before,paired_t,10,10,-0.7166989214940587,0.06551340571932514,0.6723590519330823,down_after
novel_miR_1995,case_after_vs_before,paired_t,10,10,-0.20425940594806485,0.11448988478004041,0.6723590519330823,down_after
novel_miR_2001,case_after_vs_before,paired_t,10,10,-0.05151281872471314,0.9051043559642505,0.9717475403028261,down_after
novel_miR_2002,case_after_vs_before,paired_t,10,10,-0.9987258542746918,0.26114399248638154,0.6723590519330823,down_after
novel_miR_2005,case_after_vs_before,paired_t,10,10,0.8646823194424759,0.10385902806355134,0.6723590519330823,up_after
novel_miR_2006,case_after_vs_before,paired_t,10,10,0.7564781373514229,0.08387972880269536,0.6723590519330823,up_after
novel_miR_2007,case_after_vs_before,paired_t,10,10,0.7009753817021306,0.07667390997658549,0.6723590519330823,up_after
novel_miR_2009,case_after_vs_before,paired_t,10,10,0.5541644792203719,0.3402873041587948,0.6723590519330823,up_after
novel_miR_2011,case_after_vs_before,paired_t,10,10,-0.08942144244022047,0.34343639613791355,0.6723590519330823,down_after
novel_miR_2019,case_after_vs_before,paired_t,10,10,-1.4373862596107785,0.018671557771439536,0.6723590519330823,down_after
novel_miR_202,case_after_vs_before,paired_t,10,10,-0.9077587633266472,0.2540000458048142,0.6723590519330823,down_after
novel_miR_2024,case_after_vs_before,paired_t,10,10,-0.1660078531812906,0.6591921792404143,0.861268218831696,down_after
novel_miR_203,case_after_vs_before,paired_t,10,10,-0.2145919756631968,0.85848989963829,0.9596494918597145,down_after
novel_miR_2031,case_after_vs_before,paired_t,10,10,-0.3050749975132442,0.2698168327636331,0.6723590519330823,down_after
novel_miR_2032,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2037,case_after_vs_before,paired_t,10,10,0.11410778032904978,0.853840475180979,0.9578834736672815,up_after
novel_miR_204,case_after_vs_before,paired_t,10,10,-0.3812753501919113,0.3616073709269718,0.6791449123847516,down_after
novel_miR_2042,case_after_vs_before,paired_t,10,10,-0.6561551748009293,0.40358393125320746,0.7147734489921671,down_after
novel_miR_2045,case_after_vs_before,paired_t,10,10,-0.6404338574571603,0.12812287816212306,0.6723590519330823,down_after
novel_miR_2046,case_after_vs_before,paired_t,10,10,-0.17953290531827104,0.7487732250878429,0.9106259527815033,down_after
novel_miR_2048,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2050,case_after_vs_before,paired_t,10,10,-0.3328490719072535,0.5572886816468658,0.7930361964967869,down_after
novel_miR_2051,case_after_vs_before,paired_t,10,10,0.13734437879298814,0.8373736645906742,0.9467178035624279,up_after
novel_miR_2056,case_after_vs_before,paired_t,10,10,0.12486592249701359,0.34343639613791355,0.6723590519330823,up_after
novel_miR_2058,case_after_vs_before,paired_t,10,10,0.5984656814571621,0.34546735516064886,0.6723590519330823,up_after
novel_miR_2064,case_after_vs_before,paired_t,10,10,0.20211958030627994,0.4649216104395082,0.7531633675482728,up_after
novel_miR_2070,case_after_vs_before,paired_t,10,10,-0.19703258578691485,0.34343639613791355,0.6723590519330823,down_after
novel_miR_2072,case_after_vs_before,paired_t,10,10,-0.42555957833177854,0.4651505832272189,0.7531633675482728,down_after
novel_miR_2077,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_208,case_after_vs_before,paired_t,10,10,0.6525226528925574,0.10164680713381807,0.6723590519330823,up_after
novel_miR_2084,case_after_vs_before,paired_t,10,10,-2.1578275177310577,0.008910429215456987,0.6723590519330823,down_after
novel_miR_2085,case_after_vs_before,paired_t,10,10,-0.7712239287252516,0.164232644640126,0.6723590519330823,down_after
novel_miR_2094,case_after_vs_before,paired_t,10,10,0.8115778169364752,0.13622477769857907,0.6723590519330823,up_after
novel_miR_2099,case_after_vs_before,paired_t,10,10,-0.006858256059831203,0.9172251058035773,0.9740598359058008,down_after
novel_miR_2102,case_after_vs_before,paired_t,10,10,-0.8859307524487811,0.23685792687179943,0.6723590519330823,down_after
novel_miR_2106,case_after_vs_before,paired_t,10,10,0.13793284078538567,0.6683266347643908,0.8687466407555792,up_after
novel_miR_2108,case_after_vs_before,paired_t,10,10,-1.2698850736230238,0.057270446930070544,0.6723590519330823,down_after
novel_miR_211,case_after_vs_before,paired_t,10,10,-0.11047664288616943,0.8854575199791708,0.9646544377755191,down_after
novel_miR_2110,case_after_vs_before,paired_t,10,10,-1.0793396457846973,0.012798490758055687,0.6723590519330823,down_after
novel_miR_2111,case_after_vs_before,paired_t,10,10,-0.19310953145594886,0.5133719364063094,0.770655261993128,down_after
novel_miR_2112,case_after_vs_before,paired_t,10,10,0.755887947094657,0.16360127932207066,0.6723590519330823,up_after
novel_miR_2113,case_after_vs_before,paired_t,10,10,0.9182438235306953,0.23857190238313286,0.6723590519330823,up_after
novel_miR_2122,case_after_vs_before,paired_t,10,10,1.1397216117686004,0.1553872159295335,0.6723590519330823,up_after
novel_miR_2123,case_after_vs_before,paired_t,10,10,0.014091716698594992,0.9858114616008139,0.9946475415417492,up_after
novel_miR_2127,case_after_vs_before,paired_t,10,10,-0.5163945328865067,0.16641269746331894,0.6723590519330823,down_after
novel_miR_2128,case_after_vs_before,paired_t,10,10,0.19432600283877294,0.6729148657409505,0.8706471085196502,up_after
novel_miR_214,case_after_vs_before,paired_t,10,10,-0.9470390302697205,0.17648076100221818,0.6723590519330823,down_after
novel_miR_2142,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2143,case_after_vs_before,paired_t,10,10,-0.07925114747419881,0.9017125120064552,0.9705388776571895,down_after
novel_miR_2144,case_after_vs_before,paired_t,10,10,0.044964480612047365,0.9369394332916556,0.9822490231292078,up_after
novel_miR_2145,case_after_vs_before,paired_t,10,10,0.4259711927456539,0.1699109534634539,0.6723590519330823,up_after
novel_miR_2151,case_after_vs_before,paired_t,10,10,-0.2531092116578957,0.1798986358530915,0.6723590519330823,down_after
novel_miR_2158,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2159,case_after_vs_before,paired_t,10,10,-0.17598749899790947,0.17065871993883705,0.6723590519330823,down_after
novel_miR_2170,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2174,case_after_vs_before,paired_t,10,10,-0.1564242277547186,0.7333694506454838,0.900742632876592,down_after
novel_miR_2182,case_after_vs_before,paired_t,10,10,-0.42296176087271425,0.19121049527761272,0.6723590519330823,down_after
novel_miR_2184,case_after_vs_before,paired_t,10,10,-0.03455670848276515,0.9570073172819944,0.986238300102161,down_after
novel_miR_2185,case_after_vs_before,paired_t,10,10,0.9381340790282031,0.1887883789147337,0.6723590519330823,up_after
novel_miR_2187,case_after_vs_before,paired_t,10,10,0.007255684534158613,0.9845231652768501,0.9946475415417492,up_after
novel_miR_2188,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2189,case_after_vs_before,paired_t,10,10,-1.4012717386912321,0.009936592919173865,0.6723590519330823,down_after
novel_miR_2190,case_after_vs_before,paired_t,10,10,-0.21487357461837084,0.34343639613791355,0.6723590519330823,down_after
novel_miR_2191,case_after_vs_before,paired_t,10,10,0.25824588625327116,0.34343639613791366,0.6723590519330823,up_after
novel_miR_2192,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2193,case_after_vs_before,paired_t,10,10,0.37911061069634855,0.5285792553426923,0.7795316801855569,up_after
novel_miR_2194,case_after_vs_before,paired_t,10,10,-0.1540928430837346,0.8039585780269178,0.9309873762182812,down_after
novel_miR_2195,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2197,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2198,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_22,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2203,case_after_vs_before,paired_t,10,10,-0.17953290531827104,0.7487732250878429,0.9106259527815033,down_after
novel_miR_2209,case_after_vs_before,paired_t,10,10,0.1446700942276951,0.7904689810761831,0.9265469974404392,up_after
novel_miR_2210,case_after_vs_before,paired_t,10,10,0.6114274517916825,0.41013944864077156,0.7152970133405672,up_after
novel_miR_2213,case_after_vs_before,paired_t,10,10,-0.19826414431509973,0.34343639613791366,0.6723590519330823,down_after
novel_miR_2218,case_after_vs_before,paired_t,10,10,0.28711125648140007,0.32319324535602684,0.6723590519330823,up_after
novel_miR_222,case_after_vs_before,paired_t,10,10,-1.1774069438225985,0.08572920029826127,0.6723590519330823,down_after
novel_miR_2222,case_after_vs_before,paired_t,10,10,-0.2966466926068057,0.5357637785085962,0.7832557076884202,down_after
novel_miR_2232,case_after_vs_before,paired_t,10,10,-0.1825380608765431,0.34343639613791355,0.6723590519330823,down_after
novel_miR_2233,case_after_vs_before,paired_t,10,10,0.09359880207945748,0.4963833083529622,0.7639423877138883,up_after
novel_miR_2234,case_after_vs_before,paired_t,10,10,0.21131663211128035,0.34343639613791355,0.6723590519330823,up_after
novel_miR_2235,case_after_vs_before,paired_t,10,10,-0.8041247367087487,0.04776864001022265,0.6723590519330823,down_after
novel_miR_2241,case_after_vs_before,paired_t,10,10,0.4882187677127128,0.48781575260529975,0.7639423877138883,up_after
novel_miR_2242,case_after_vs_before,paired_t,10,10,0.7869844431229456,0.10483549669839695,0.6723590519330823,up_after
novel_miR_2244,case_after_vs_before,paired_t,10,10,-0.601163740439125,0.2747554263196277,0.6723590519330823,down_after
novel_miR_2249,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2250,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2253,case_after_vs_before,paired_t,10,10,0.03850060710385579,0.950288157682839,0.986238300102161,up_after
novel_miR_2258,case_after_vs_before,paired_t,10,10,-0.09756124703318024,0.34343639613791355,0.6723590519330823,down_after
novel_miR_2259,case_after_vs_before,paired_t,10,10,-0.08942144244022047,0.34343639613791355,0.6723590519330823,down_after
novel_miR_2260,case_after_vs_before,paired_t,10,10,0.16882491198491692,0.8328346812961407,0.9443087787220397,up_after
novel_miR_2263,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2264,case_after_vs_before,paired_t,10,10,-1.9078143195915813,0.0337243440841335,0.6723590519330823,down_after
novel_miR_2269,case_after_vs_before,paired_t,10,10,-0.5947986019445416,0.06858762595051242,0.6723590519330823,down_after
novel_miR_227,case_after_vs_before,paired_t,10,10,0.7856504681585286,0.2196194903240337,0.6723590519330823,up_after
novel_miR_2270,case_after_vs_before,paired_t,10,10,-1.1185287717909216,0.22869353425766173,0.6723590519330823,down_after
novel_miR_2273,case_after_vs_before,paired_t,10,10,-0.743019175906776,0.5320963888241037,0.779941285723752,down_after
novel_miR_2281,case_after_vs_before,paired_t,10,10,0.46324577511613735,0.3101069999132415,0.6723590519330823,up_after
novel_miR_2286,case_after_vs_before,paired_t,10,10,-0.34672246549503977,0.6560526387153041,0.861268218831696,down_after
novel_miR_2288,case_after_vs_before,paired_t,10,10,-1.006046094520316,0.15340348596676112,0.6723590519330823,down_after
novel_miR_229,case_after_vs_before,paired_t,10,10,0.251622844664772,0.7679467662289264,0.9213079097116164,up_after
novel_miR_2290,case_after_vs_before,paired_t,10,10,-0.3496047952851321,0.30785008210429543,0.6723590519330823,down_after
novel_miR_2294,case_after_vs_before,paired_t,10,10,0.5633867694815031,0.4279687760083033,0.7279833173748788,up_after
novel_miR_2298,case_after_vs_before,paired_t,10,10,0.5879818549662701,0.16135297553952,0.6723590519330823,up_after
novel_miR_23,case_after_vs_before,paired_t,10,10,0.7401841008541593,0.09034774180037959,0.6723590519330823,up_after
novel_miR_230,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_2300,case_after_vs_before,paired_t,10,10,-0.3641716506119376,0.374539949455287,0.6913785098488835,down_after
novel_miR_2301,case_after_vs_before,paired_t,10,10,0.295158282957675,0.6134415009953136,0.8323676395965643,up_after
novel_miR_2303,case_after_vs_before,paired_t,10,10,-0.6267671650780673,0.11100379210394831,0.6723590519330823,down_after
